Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,Release_Date,Collection_Date,NCBIAccession
Rhinolophus euryale,rousettus bat coronavirus hku9,109476,694006,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus euryale,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,1,1,,,,,
Rhinolophus ferrumequinum,bat coronavirus a977/a970,59479,2042700,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus ferrumequinum,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus A977/A970,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,2,1,,,,,KX285155
Rhinolophus ferrumequinum,predict_cov-65,59479,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus ferrumequinum,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-65,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,1,1,,,,,
Rhinolophus ferrumequinum,severe acute respiratory syndrome-related coronavirus,59479,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus ferrumequinum,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,2,1,,,,,KX285156
Rhinolophus lepidus,predict_cov-89,188570,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus lepidus,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-89,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,10,1,,,,,
Rhinolophus mehelyi,bat alphacoronavirus/gs2013/hub2013,342862,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus mehelyi,alphacoronavirus,coronaviridae,nidovirales,,strain of Bat Alphacoronavirus/GS2013/HuB2013,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,6,1,,,,,
Rhinolophus mehelyi,bat coronavirus bm48-31/bgr/2008,342862,864596,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus mehelyi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus BM48-31/BGR/2008,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,8,1,,,,,
Rhinolophus pusillus,predict_cov-108,159858,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus pusillus,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-108,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,6,1,,,,,
Rhinolophus pusillus,rhinolophus bat coronavirus hku2,159858,693998,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus pusillus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,6,1,,,,,
Rhinolophus rex,rhinolophus bat coronavirus hku2,188572,693998,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus rex,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,"KX285187, KX285188, KX285189, KX285190, KX285191, KX285192, KX285193"
Rhinolophus shameli,coronavirus predict cov-25,608708,2042552,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus shameli,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-25,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2010,12,1,,,,,KX285785
Rhinolophus shameli,predict_cov-25,608708,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus shameli,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-25,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2012,5,1,,,,,
Rhinolophus shameli,rhinolophus bat coronavirus hku2,608708,693998,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus shameli,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2012,5,1,,,,,
Rhinolophus sinicus,bat coronavirus bm48-31/bgr/2008,89399,864596,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus BM48-31/BGR/2008,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,1,1,,,,,
Rhinolophus sinicus,bat coronavirus rs3376,89399,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,,coronaviridae,nidovirales,,Bat Coronavirus RS3376,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,8,1,,,,,
Rhinolophus sinicus,coronavirus predict cov-37,89399,2042562,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-37,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,4,1,,,,,"KX285168, KX285169"
Rhinolophus sinicus,rhinolophus bat coronavirus hku2,89399,693998,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,5,1,,,,,
Rhinolophus sinicus,severe acute respiratory syndrome-related coronavirus,89399,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,SARS-related bat coronavirus RsSHC014,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2011,4,1,,,,,KX285134
Rhinolophus sinicus,severe acute respiratory syndrome-related coronavirus,89399,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related bat coronavirus HKU3,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2011,4,1,,,,,KX285125
Rhinolophus sinicus,severe acute respiratory syndrome-related coronavirus,89399,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,6,1,,,,,"KX285180, KX285181, KX285182"
Rhinolophus sinicus,severe acute respiratory syndrome-related coronavirus,89399,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,KX285220
Rhinolophus sinicus,severe acute respiratory syndrome-related coronavirus,89399,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,8,1,,,,,
Rhinolophus thomasi,bat coronavirus rs4125/4259,476589,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus thomasi,,coronaviridae,nidovirales,,Bat Coronavirus RS4125/4259,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,7,1,,,,,
Rhinolophus thomasi,rhinolophus bat coronavirus hku2,476589,693998,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus thomasi,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU2,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,5,1,,,,,
Rhinolophus thomasi,severe acute respiratory syndrome-related coronavirus,476589,694009,TRUE,TRUE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,7,1,,,,,
Rhinolophus trifoliatus,predict_cov-78,430492,,TRUE,FALSE,FALSE,Rhinolophus,Rhinolophidae,chiroptera,Mammalia,Rhinolophus trifoliatus,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-78,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,6,1,,,,,
Rhinopoma hardwickii,bat alphacoronavirus/gs2013/hub2013,124756,,TRUE,FALSE,FALSE,Rhinopoma,Rhinopomatidae,chiroptera,Mammalia,Rhinopoma hardwickii,alphacoronavirus,coronaviridae,nidovirales,,strain of Bat Alphacoronavirus/GS2013/HuB2013,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,7,1,,,,,
Rhinopoma hardwickii,bat coronavirus bm48-31/bgr/2008,124756,864596,TRUE,TRUE,FALSE,Rhinopoma,Rhinopomatidae,chiroptera,Mammalia,Rhinopoma hardwickii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus BM48-31/BGR/2008,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,9,1,,,,,
Rhinopoma hardwickii,rousettus bat coronavirus hku9,124756,694006,TRUE,TRUE,FALSE,Rhinopoma,Rhinopomatidae,chiroptera,Mammalia,Rhinopoma hardwickii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,8,1,,,,,
Rousettus aegyptiacus,bat alphacoronavirus/gs2013/hub2013,9407,,TRUE,FALSE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,alphacoronavirus,coronaviridae,nidovirales,,strain of Bat Alphacoronavirus/GS2013/HuB2013,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,4,1,,,,,
Rousettus aegyptiacus,bat coronavirus bm48-31/bgr/2008,9407,864596,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat Coronavirus BM48-31/BGR/2008,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,4,1,,,,,
Rousettus aegyptiacus,chaerephon bat coronavirus/kenya/ky22/2006,9407,983929,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Chaerephon bat coronavirus/Kenya/KY22/2006,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,3,1,,,,,
Rousettus aegyptiacus,coronavirus predict cov-30,9407,2042556,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-30,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2010,6,1,,,,,"KX284949, KX284950"
Rousettus aegyptiacus,eidolon bat coronavirus/kenya/ky24/2006,9407,983924,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,1,1,,,,,KX284960
Rousettus aegyptiacus,kenya bat coronavirus/btky56/btky55,9407,2042604,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Kenya bat coronavirus/BtKY56/BtKY55,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,5,1,,,,,"KX285427, KX285428, KX285429, KX285818, KX285819, KX285829"
Rousettus aegyptiacus,rousettus bat coronavirus hku9,9407,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,1,1,,,,,KX284959
Rousettus aegyptiacus,rousettus bat coronavirus hku9,9407,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,5,1,,,,,"KX285425, KX286259"
Rousettus aegyptiacus,rousettus bat coronavirus hku9,9407,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,12,1,,,,,
Rousettus aegyptiacus,rousettus bat coronavirus hku9,9407,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,5,1,,,,,KX285424
Rousettus amplexicaudatus,rousettus bat coronavirus hku9,58083,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus amplexicaudatus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2011,8,1,,,,,"KX284910, KX284913, KX284914"
Rousettus leschenaultii,predict_cov-22,9408,,TRUE,FALSE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus leschenaultii,betacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-22,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,8,1,,,,,
Rousettus leschenaultii,rousettus bat coronavirus hku9,9408,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus leschenaultii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2011,8,1,,,,,KX284909
Rousettus leschenaultii,rousettus bat coronavirus hku9,9408,694006,TRUE,TRUE,FALSE,Rousettus,Pteropodidae,chiroptera,Mammalia,Rousettus leschenaultii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2017,8,1,,,,,
Scotophilus dinganii,coronavirus predict cov-35,258952,2042560,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus dinganii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,KX285030
Scotophilus dinganii,coronavirus predict cov-35,258952,2042560,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus dinganii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2014,1,1,,,,,KX285074
Scotophilus dinganii,eidolon bat coronavirus/kenya/ky24/2006,258952,983924,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus dinganii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,"KX285002, KX285003"
Scotophilus heathii,predict_cov-35,159339,,TRUE,FALSE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus heathii,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-35,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2016,9,1,,,,,
Scotophilus kuhlii,coronavirus predict cov-35,153297,2042560,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2012,5,1,,,,,"KX285747, KX285750, KX285751"
Scotophilus kuhlii,coronavirus predict cov-35,153297,2042560,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,5,1,,,,,KX285775
Scotophilus kuhlii,predict_cov-103,153297,,TRUE,FALSE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-103,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,3,1,,,,,
Scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2011,7,1,,,,,"KX285779, KX285780, KX285781, KX285782"
Scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2012,5,1,,,,,", KX285739, KX285740, KX285741, KX285742, KX285743, KX285744, KX285745, KX285746, KX285748, KX285749, KX285752, KX285753, KX285754"
Scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,1,1,,,,,KX285764
Scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,5,1,,,,,"KX285765, KX285766, KX285767, KX285768, KX285769, KX285770, KX285771, KX285772, KX285773, KX285774, KX285776, KX285777, KX285786"
Scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2015,9,1,,,,,
Scotophilus leucogaster,chaerephon bat coronavirus/kenya/ky22/2006,249034,983929,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus leucogaster,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Chaerephon bat coronavirus/Kenya/KY22/2006,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,KX285033
Scotophilus leucogaster,coronavirus predict cov-35,249034,2042560,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus leucogaster,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,"KX285031, KX285032, KX285034, KX285035, KX284991, KX284992, KX284997, KX285022"
Scotophilus leucogaster,kenya bat coronavirus/btky56/btky55,249034,2042604,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus leucogaster,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Kenya bat coronavirus/BtKY56/BtKY55,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,"KX285000, KX285001"
Scotophilus leucogaster,predict_cov-35,249034,,TRUE,FALSE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus leucogaster,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-35,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2013,7,1,,,,,
Scotophilus nux,coronavirus predict cov-33,258953,2042558,TRUE,TRUE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus nux,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-33,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2009,1,1,,,,,KX284947
Scotophilus nux,predict_cov-35,258953,,TRUE,FALSE,FALSE,Scotophilus,Vespertilionidae,chiroptera,Mammalia,Scotophilus nux,alphacoronavirus,coronaviridae,nidovirales,,PREDICT_CoV-35,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2018,5,1,,,,,
Sturnira erythromos,coronavirus predict cov-40,192403,2042566,TRUE,TRUE,FALSE,Sturnira,Phyllostomidae,chiroptera,Mammalia,Sturnira erythromos,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-40,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2011,3,1,,,,,"KX285049, KX286245"
Sturnira lilium,coronavirus predict cov-14,27660,2042541,TRUE,TRUE,FALSE,Sturnira,Phyllostomidae,chiroptera,Mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-14,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2010,5,1,,,,,KX285796
Sturnira lilium,coronavirus predict cov-15,27660,2042542,TRUE,TRUE,FALSE,Sturnira,Phyllostomidae,chiroptera,Mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-15,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2010,5,1,,,,,"KX285059, KX285060, KX285794"
Sturnira lilium,coronavirus predict cov-4,27660,2042565,TRUE,TRUE,FALSE,Sturnira,Phyllostomidae,chiroptera,Mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-4,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2010,5,1,,,,,KX285061
Tadarida brasiliensis,coronavirus mex_cov-8,9438,1289554,TRUE,TRUE,FALSE,Tadarida,Molossidae,chiroptera,Mammalia,Tadarida brasiliensis,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-8,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2010,7,1,,,,,"KC117210, KC117211, KC117212"
Taphozous melanopogon,bat coronavirus hku7,187003,393046,TRUE,TRUE,FALSE,Taphozous,Emballonuridae,chiroptera,Mammalia,Taphozous melanopogon,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU7,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2012,5,1,,,,,
Triaenops persicus,coronavirus predict cov-21,329870,2042548,TRUE,TRUE,FALSE,Triaenops,Rhinonycteridae,chiroptera,Mammalia,Triaenops persicus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-21,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021,3,9,2012,7,1,,,,,"KX284930, KX286248"
